mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.24626641273498534,0.027367707243303032,0.004349279403686524,0.001336409976800968,0.05,2,log2,200,1.0,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 1.0}",0.8435747984424733,0.8329576850370801,0.8441887612492528,0.8656249495096376,0.8649690827546882,0.8502630553986263,0.012910156506797965,16
1.6659754276275636,0.026354567011341916,0.020450305938720704,0.0011580126152711406,0.01,4,log2,800,0.8,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 800, 'subsample': 0.8}",0.8428255214644628,0.8330728030633514,0.8462285718901975,0.8636639038340361,0.8653937146392853,0.8502369029782667,0.012454837707913767,17
0.6848966121673584,0.02349925457455767,0.011682558059692382,0.005783602220744539,0.05,2,sqrt,500,0.8,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 0.8}",0.8449440970707512,0.8325638602103632,0.8463699449049165,0.8642758470263197,0.8629611805575215,0.8502229859539744,0.011952420853302365,18
0.25693569183349607,0.02120293434544548,0.005845499038696289,0.0019480452554805764,0.05,2,log2,200,0.8,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 0.8}",0.8443664873248996,0.8307159129465368,0.8455721971790026,0.865600714135686,0.8648457373024957,0.8502202097777241,0.013317309429721714,19
0.8873923301696778,0.06637948010257083,0.012290382385253906,0.0008922746644682693,0.01,3,sqrt,500,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 0.8}",0.844677507957281,0.8319862504645114,0.8442291535391726,0.8641385132405928,0.8660609933150811,0.8502184837033278,0.012990312929448364,20
0.3572675704956055,0.01750904679809691,0.007555770874023438,0.001518483684502115,0.05,3,sqrt,200,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",0.8441140355129013,0.8320852115748146,0.8465698867400191,0.8636437076890763,0.8645363626437176,0.8501898408321058,0.012366295321928822,21
0.8581100940704346,0.0865321553087658,0.011392593383789062,0.002165975205134108,0.01,3,log2,500,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 500, 'subsample': 0.8}",0.8447623317661126,0.8326305074887306,0.8438636033153992,0.8645081026933579,0.8650034577167746,0.850153600596075,0.012666954049041026,22
1.1509869575500489,0.01949935870119995,0.014116764068603516,0.0018578390670500751,0.01,4,sqrt,500,0.8,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 0.8}",0.844150388573829,0.831768132098945,0.8448229202009919,0.8646777503110206,0.8652865456398393,0.8501411473649252,0.012980264520744078,23
0.6351342678070069,0.03539872314977282,0.008079957962036134,0.0017643298223470381,0.05,2,log2,500,0.8,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 500, 'subsample': 0.8}",0.8442836831305642,0.8310814631703101,0.8459640023912236,0.8654613607354628,0.8638043781569358,0.8501189775168992,0.012933834271942229,24
0.34854421615600584,0.01617501318190995,0.00617060661315918,0.0018701765415695246,0.05,3,sqrt,200,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",0.8434516019582182,0.8321377215517102,0.8448612928764158,0.8639628067794419,0.8660791918244208,0.8500985229980413,0.012975366416102953,25
0.26692562103271483,0.012291967672029397,0.005045843124389648,0.0012847427845230576,0.1,2,log2,200,0.8,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 0.8}",0.8436737595527768,0.8308815213352077,0.847537282083596,0.8641425524695846,0.8640470249481343,0.8500564280778597,0.012719412752140625,26
0.6161864757537842,0.028546075957319613,0.007314062118530274,0.0017491082223928336,0.05,2,sqrt,500,1.0,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 1.0}",0.8450168031926069,0.8312167773415411,0.8462871407105811,0.8644131808120465,0.8632018052921264,0.8500271414697803,0.012437449808996508,27
0.7820614337921142,0.0346053859416904,0.011524677276611328,0.0017462046531038834,0.01,3,log2,500,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 500, 'subsample': 1.0}",0.8438979367618309,0.8329415281211122,0.8438938975328389,0.8645969657311813,0.8645565832096508,0.8499773822713228,0.012573576193218902,28
2.3860263347625734,0.05621332622681836,0.0109039306640625,0.0029038933247809867,0.01,3,,500,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'max_features': None, 'n_estimators': 500, 'subsample': 0.8}",0.8450430581810543,0.8307159129465367,0.8446775079572811,0.862744979238363,0.8665018016524246,0.8499366519951319,0.01311106476179898,29
0.43397841453552244,0.019679219947824168,0.0076693534851074215,0.0017536044237078064,0.05,4,log2,200,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 0.8}",0.8410442214790042,0.8340846299258398,0.8454126476338196,0.8637184334254278,0.8651086046596271,0.8498737074247437,0.012417200784251516,30
1.788739061355591,0.07744125162857131,0.019870996475219727,0.002374633574531117,0.01,4,sqrt,800,1.0,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 800, 'subsample': 1.0}",0.8430416202155333,0.8329031554456885,0.8461336500088862,0.8632135298014315,0.8639924294201146,0.8498568769783308,0.012049504845316252,31
0.8934585094451905,0.036583819924190825,0.01149744987487793,0.002704401834642268,0.01,3,sqrt,500,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 1.0}",0.8448814890213756,0.8309643255295429,0.8440696039939897,0.8630459017982648,0.866232868125513,0.8498388376937372,0.01309425331080073,32
1.8024770259857177,0.04988149142311853,0.023394060134887696,0.0023843825707291467,0.01,4,sqrt,800,0.8,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 800, 'subsample': 0.8}",0.8431203851808767,0.8327375470570177,0.8455095891296269,0.8638012376197631,0.8639620985712149,0.8498261715116998,0.012253558226782157,33
1.0183800220489503,0.06245988126128596,0.012353610992431641,0.002471257681296556,0.01,2,log2,800,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 800, 'subsample': 0.8}",0.8447380963921606,0.8311965811965812,0.8438514856284232,0.8650170455463462,0.8642957379091126,0.8498197893345247,0.013029027723815485,34
1.148578929901123,0.06359763950281197,0.013281297683715821,0.0005807785446880048,0.01,2,sqrt,800,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 800, 'subsample': 0.8}",0.8455338245035787,0.8303523823372596,0.8438656229298951,0.8640173363708334,0.8651995972063266,0.8497937526695786,0.01319777988743123,35
0.2734591007232666,0.013441408829138884,0.005838632583618164,0.0018651679364824598,0.1,2,sqrt,200,1.0,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",0.8441322120433651,0.829485967718482,0.8473898502253889,0.8648675940736432,0.8629429820481815,0.8497637212218121,0.013041137506599368,36
3.8699059009552004,0.05980804849859912,0.013619041442871094,0.0018506565187574975,0.01,3,,800,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'max_features': None, 'n_estimators': 800, 'subsample': 0.8}",0.8442554085276203,0.8305563634013539,0.8461558657683422,0.8623188405797102,0.8650014356601813,0.8496575827874416,0.012665254523406506,37
0.9005856037139892,0.035063134349087796,0.011234188079833984,0.0010891487268354597,0.01,2,log2,800,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 800, 'subsample': 1.0}",0.8443887030843552,0.8311157966167417,0.8437929168080397,0.8643768277511189,0.8643422452107588,0.849603297894203,0.012947849113384504,38
0.7046016216278076,0.025553139070049857,0.005543136596679687,0.0012710143745554327,0.05,2,,200,0.8,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",0.8452692550046048,0.8288356518507747,0.8454086084048276,0.8627025673339475,0.8655008836387312,0.849543393246577,0.013356501184006924,39
1.028763484954834,0.03287679606425886,0.012247228622436523,0.0017269027543521302,0.01,2,sqrt,800,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 800, 'subsample': 1.0}",0.8454227457062996,0.8292476532079557,0.8436454849498327,0.863554844651253,0.8657475745431162,0.8495236606116915,0.013583640434107543,40
0.9029866218566894,0.031763772953698616,0.010687017440795898,0.0015832776563854151,0.05,2,log2,800,1.0,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 800, 'subsample': 1.0}",0.8420277737385489,0.8321922511431017,0.8463800429773964,0.8645545538267655,0.862219085787773,0.849474741494717,0.012276302471493115,41
0.7713447093963623,0.009544710043559633,0.0056034564971923825,0.0026173808991190946,0.05,2,,200,1.0,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': None, 'n_estimators': 200, 'subsample': 1.0}",0.8440473882345338,0.8300958912962693,0.845236941172669,0.8637729630168194,0.8640348926085744,0.8494376152657732,0.012956737223262222,42
3.143876552581787,0.04957468874478118,0.014612102508544922,0.0028815945998170284,0.01,4,,500,0.8,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': None, 'n_estimators': 500, 'subsample': 0.8}",0.8424781477711534,0.830812854442344,0.8469576527232482,0.8616927600859547,0.8650944502634741,0.8494071730572348,0.012623680452383856,43
2.8560487747192385,0.040207437753878764,0.01215982437133789,0.0027876494432643117,0.01,2,,800,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': None, 'n_estimators': 800, 'subsample': 0.8}",0.8451379800623656,0.8286114746417204,0.8448410967314561,0.8625187824148127,0.8656404055436704,0.8493499478788051,0.013468124574182313,44
2.7928092956542967,0.025037814840924332,0.011040544509887696,0.002099720557893483,0.01,3,,500,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'max_features': None, 'n_estimators': 500, 'subsample': 1.0}",0.8444028403858271,0.830944129384583,0.8436495241788247,0.8607011293684262,0.8663218386156191,0.8492038923866561,0.012747788770664207,45
3.238597202301025,0.03976901041570983,0.011580371856689453,0.0014891375387834725,0.01,2,,800,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': None, 'n_estimators': 800, 'subsample': 1.0}",0.8437303087586641,0.8291365744106767,0.8446431745108494,0.8630600390997367,0.865043898848641,0.8491227991257135,0.013388974881518589,46
1.0038084506988525,0.018369464011945412,0.006551790237426758,0.0023464094301508054,0.05,3,,200,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",0.8456630798313218,0.8281833163685716,0.8462588661076375,0.8599336758599518,0.8655029056953245,0.8491083687725615,0.012990886142861122,47
1.0556109428405762,0.07238292621157996,0.011423254013061523,0.002275507790477415,0.05,2,log2,800,0.8,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 800, 'subsample': 0.8}",0.8426578934612962,0.8314288368636195,0.8452530980886368,0.8645424361397895,0.8612889397548458,0.8490342408616375,0.01229298061921178,48
0.4410102367401123,0.03333774139473228,0.006567144393920898,0.0018953759564227532,0.05,4,log2,200,1.0,"{'learning_rate': 0.05, 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 1.0}",0.8403151406459535,0.832032701597919,0.8453500395844441,0.8638739437416185,0.8635738637052974,0.8490291378550465,0.012730009181115233,49
0.45863709449768064,0.030417247592190878,0.007723379135131836,0.001040517620022104,0.05,4,sqrt,200,1.0,"{'learning_rate': 0.05, 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",0.8406120239768633,0.8350378879679446,0.84348593540465,0.8615958185901474,0.8639075030431951,0.8489278337965601,0.01163241914355095,50
0.7742514133453369,0.08630249092863033,0.01005101203918457,0.002135225244711677,0.1,2,sqrt,500,0.8,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 0.8}",0.8442533889131242,0.8310168355064386,0.84482897904448,0.8647100641429564,0.8595803019334907,0.8488779139080979,0.012016624460591076,51
0.9978166580200195,0.0225595195297467,0.011688137054443359,0.002533266874819297,0.05,2,sqrt,800,1.0,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 800, 'subsample': 1.0}",0.8437242499151764,0.8313379542113002,0.8456529817588418,0.8622521933013426,0.861321292660339,0.8488577343694,0.011647468515311933,52
0.6132412910461426,0.01770640582183743,0.007837486267089844,0.0015553573249279804,0.1,2,log2,500,1.0,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 500, 'subsample': 1.0}",0.8426457757743201,0.8316994652060814,0.8460871988754787,0.8622622913738226,0.8612060354345198,0.8487801533328445,0.011600026644662875,53
0.3159518241882324,0.027014600753076438,0.00576939582824707,0.0015942478633182084,0.1,3,log2,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 1.0}",0.8405635532289597,0.8335352947829318,0.8462103953597339,0.8622946052057584,0.8607915138328891,0.8486790724820545,0.011255078758584754,54
4.531837224960327,0.08001758498672011,0.015105104446411133,0.003812372418908611,0.01,3,,800,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'max_features': None, 'n_estimators': 800, 'subsample': 1.0}",0.8424821870001454,0.8312955423068844,0.8452753138480926,0.8595721648651706,0.8647143036239299,0.8486679023288446,0.01206616392598802,55
1.0548925399780273,0.04366334636604848,0.012437820434570312,0.0020688775244448567,0.05,2,sqrt,800,0.8,"{'learning_rate': 0.05, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 800, 'subsample': 0.8}",0.8427911880180311,0.8313682484287399,0.8465618082820352,0.8628419207341703,0.8597016253290897,0.8486529581584132,0.01149690525878885,56
0.6602016448974609,0.026614737213112583,0.008707571029663085,0.0019354492101544833,0.1,2,log2,500,0.8,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 500, 'subsample': 0.8}",0.8406786712552308,0.8315055822144669,0.8451359604478698,0.8629792545198971,0.8619117331855884,0.8484422403246107,0.012254035244801306,57
5.06862964630127,0.055594925503431585,0.016156721115112304,0.002834306737103435,0.01,4,,800,0.8,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': None, 'n_estimators': 800, 'subsample': 0.8}",0.8417632042395748,0.8302130289370364,0.8467354951286898,0.859650929830514,0.86368507681793,0.8484095469907491,0.01214742845653597,58
0.34563436508178713,0.02666293139864834,0.00671544075012207,0.002121317265206541,0.1,3,log2,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 0.8}",0.8411351041313233,0.8331434895707108,0.8447441552356486,0.8612888371867579,0.8615416968290107,0.8483706565906901,0.011293600292172497,59
0.831529951095581,0.01634287993266232,0.011487722396850586,0.0025236708159280647,0.05,3,log2,500,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 500, 'subsample': 0.8}",0.8400182573150439,0.8309764432165189,0.8471555749438548,0.8621148595156157,0.8609734989262879,0.8482477267834643,0.012012134250535477,60
0.46672854423522947,0.018075792799527226,0.007627344131469727,0.001553306280212572,0.05,4,sqrt,200,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",0.8426841484497438,0.831214757727045,0.8430880713489409,0.8619775257298885,0.8620836079960207,0.8482096222503278,0.012063409229694249,61
0.3695074558258057,0.020588800270009748,0.006251001358032226,0.0011960932995832409,0.1,3,sqrt,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",0.8423044609244987,0.8297788118203997,0.8454267849352916,0.8594045368620039,0.8636102607239772,0.8481049710532342,0.01220459672503336,62
0.43033418655395506,0.006411763006832239,0.0066298961639404295,0.00046459588972332615,0.01,4,log2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 0.8}",0.8427083838236957,0.8326648409351624,0.8403353367909134,0.8621431341185596,0.8625709236350106,0.8480845238606683,0.012117918173248135,63
3.7061248302459715,0.05159640435207709,0.0114227294921875,0.0006340441061942592,0.01,4,,500,1.0,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': None, 'n_estimators': 500, 'subsample': 1.0}",0.8424660300841776,0.8318044851598728,0.8432112678331961,0.8597579693988011,0.8630643054437808,0.8480608115839658,0.011670613800262034,64
1.2816951751708985,0.01669851317042148,0.007390499114990234,0.001309981660908502,0.01,4,,200,0.8,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",0.8416602039002795,0.8283469051427463,0.8445785468469779,0.860295186854733,0.8649468401321617,0.8479655365753797,0.013240125115362251,65
0.7672982692718506,0.01877527165657408,0.005472421646118164,0.0015687608135567508,0.1,2,,200,1.0,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': None, 'n_estimators': 200, 'subsample': 1.0}",0.8437484852891279,0.8285852196532726,0.8436071122744091,0.8619027999935374,0.8618045641861425,0.847929636279298,0.012634362829852218,66
1.1282324314117431,0.04027780330458118,0.005469989776611328,0.0019991141205597716,0.05,3,,200,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 1.0}",0.8423630297448822,0.830138303200685,0.8449824697461747,0.8584149257589712,0.8633008860651992,0.8478399229031824,0.0118522639575817,67
0.44699740409851074,0.010713918836711574,0.009606409072875976,0.0006037167713036583,0.01,4,sqrt,200,0.8,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",0.8431022086504129,0.830673501042121,0.8400445123034916,0.8615776420596837,0.8633251507443193,0.8477446029600056,0.012699387242915144,68
0.7135525703430176,0.025739470585514665,0.008300256729125977,0.0016431632002238804,0.01,2,sqrt,500,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 0.8}",0.84428570274506,0.829459712730034,0.8401899245472025,0.8621895852519671,0.862560813352044,0.8477371477252615,0.012896136578320935,69
0.35237760543823243,0.02629136987312519,0.006416463851928711,0.0013384415624183954,0.1,3,sqrt,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",0.8393699610618326,0.8318105440033606,0.8449057243953275,0.8610262873022798,0.861264675075726,0.8476754383677054,0.01175805820311682,70
0.7919687747955322,0.03198781001031763,0.011707878112792969,0.002725866403617407,0.05,3,log2,500,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 500, 'subsample': 1.0}",0.8385479779619667,0.8311642673646453,0.8434919942481379,0.8634599227699415,0.8615214762630776,0.8476371277215538,0.012761550695496537,71
0.715999174118042,0.014304015959343086,0.005100870132446289,0.0017569064518088216,0.1,2,,200,0.8,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",0.8435828769004572,0.8277672757823986,0.8417611846250789,0.8609354046499604,0.8641198189854938,0.8476333121886779,0.013373839245727643,72
1.7697288513183593,0.018079492452153623,0.008984947204589843,0.001800385026499673,0.01,2,,500,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': None, 'n_estimators': 500, 'subsample': 0.8}",0.8427932076325271,0.82678574313735,0.8417268511786469,0.8610606207487115,0.8657051113546567,0.8476143068103783,0.014140825742276684,73
0.6491048336029053,0.0274093877409339,0.009798908233642578,0.0018526172645057853,0.01,2,log2,500,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 500, 'subsample': 0.8}",0.8434940138626339,0.8295849288287851,0.840646357423295,0.8629711760619132,0.8613597117356121,0.8476112375824478,0.012769942409470172,74
0.6689488410949707,0.020968252604442347,0.009020328521728516,0.002528225624377339,0.1,2,sqrt,500,1.0,"{'learning_rate': 0.1, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 1.0}",0.839604236343367,0.830412970772139,0.8470343980740956,0.8621653498780152,0.8584823252033178,0.8475398560541869,0.011749063350747066,75
0.6488964557647705,0.020446588665266042,0.010794925689697265,0.001310025533493329,0.01,2,sqrt,500,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 500, 'subsample': 1.0}",0.8436838576252564,0.8278076680723184,0.8405877886029114,0.8621249575880957,0.8631472097641069,0.8474702963305377,0.013482208217410113,76
0.41552023887634276,0.02572678432462956,0.009397268295288086,0.0022424031127504162,0.01,4,log2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200, 'subsample': 1.0}",0.8428739922123665,0.8316126217827541,0.8384914287560791,0.8627288223223951,0.8614527263389049,0.8474319182824999,0.012502283923667923,77
0.4637609481811523,0.009603529815240387,0.00724482536315918,0.001396919411571243,0.01,4,sqrt,200,1.0,"{'learning_rate': 0.01, 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",0.8424862262291375,0.8308633448047437,0.8388953516552761,0.8607819139482655,0.8632442684805861,0.8472542210236018,0.012648678889428016,78
